partition,horizon,precision,recall,threshold
val_calib,10,0.1909722222222222,1.0,1.350777952625897e-07
val_calib,10,0.19130434782608696,1.0,1.3746920324354206e-07
val_calib,10,0.1916376306620209,1.0,1.430845134953798e-07
val_calib,10,0.19197207678883071,1.0,1.43317700613874e-07
val_calib,10,0.19230769230769232,1.0,1.4707236806084594e-07
val_calib,10,0.19264448336252188,1.0,1.519869029398123e-07
val_calib,10,0.19298245614035087,1.0,1.5403143282264043e-07
val_calib,10,0.19332161687170474,1.0,1.551537354473979e-07
val_calib,10,0.1936619718309859,1.0,1.5539156858563528e-07
val_calib,10,0.19400352733686066,1.0,1.555633373975961e-07
val_calib,10,0.19434628975265017,1.0,1.5917124357153982e-07
val_calib,10,0.19469026548672566,1.0,1.6635768240471377e-07
val_calib,10,0.1950354609929078,1.0,1.6691005371174343e-07
val_calib,10,0.19538188277087035,1.0,1.6926349492588535e-07
val_calib,10,0.19572953736654805,1.0,1.7300385131215893e-07
val_calib,10,0.19607843137254902,1.0,1.7306100447757222e-07
val_calib,10,0.19642857142857142,1.0,1.8425573611583848e-07
val_calib,10,0.1967799642218247,1.0,1.8440758387480003e-07
val_calib,10,0.1971326164874552,1.0,1.8554633125172622e-07
val_calib,10,0.19748653500897667,1.0,1.930765223810924e-07
val_calib,10,0.19784172661870503,1.0,1.947354218087387e-07
val_calib,10,0.1981981981981982,1.0,1.964910727695266e-07
val_calib,10,0.19855595667870035,1.0,1.9998447677036977e-07
val_calib,10,0.19891500904159132,1.0,2.0348054295407708e-07
val_calib,10,0.19927536231884058,1.0,2.0672529496219584e-07
val_calib,10,0.1996370235934664,1.0,2.0974051831820336e-07
val_calib,10,0.2,1.0,2.1024787995969418e-07
val_calib,10,0.20036429872495445,1.0,2.1130529299516427e-07
val_calib,10,0.20072992700729927,1.0,2.1248768789942905e-07
val_calib,10,0.20109689213893966,1.0,2.413411001637823e-07
val_calib,10,0.20146520146520147,1.0,2.45295623255914e-07
val_calib,10,0.2018348623853211,1.0,2.453512601588612e-07
val_calib,10,0.20220588235294118,1.0,2.596965084388229e-07
val_calib,10,0.20257826887661143,1.0,2.605773647978771e-07
val_calib,10,0.2029520295202952,1.0,2.7967089462259233e-07
val_calib,10,0.2033271719038817,1.0,2.8048513044940165e-07
val_calib,10,0.2037037037037037,1.0,2.830199660189061e-07
val_calib,10,0.20408163265306123,1.0,2.889357862988338e-07
val_calib,10,0.20446096654275092,1.0,2.9707316121104766e-07
val_calib,10,0.2048417132216015,1.0,2.9841671490749743e-07
val_calib,10,0.20522388059701493,1.0,3.0534697598663383e-07
val_calib,10,0.205607476635514,1.0,3.107561362721898e-07
val_calib,10,0.20599250936329588,1.0,3.1632423031037517e-07
val_calib,10,0.20637898686679174,1.0,3.220771342934652e-07
val_calib,10,0.20676691729323307,1.0,3.2241365204744914e-07
val_calib,10,0.2071563088512241,1.0,3.3211758677757457e-07
val_calib,10,0.20754716981132076,1.0,3.495685020768345e-07
val_calib,10,0.20793950850661624,1.0,3.7321988597300417e-07
val_calib,10,0.20833333333333334,1.0,3.9878846519553166e-07
val_calib,10,0.20872865275142316,1.0,4.056532749943691e-07
val_calib,10,0.20912547528517111,1.0,4.21804527911336e-07
val_calib,10,0.20952380952380953,1.0,4.3292961010696397e-07
val_calib,10,0.2099236641221374,1.0,4.3998750042563855e-07
val_calib,10,0.21032504780114722,1.0,4.45266951677686e-07
val_calib,10,0.210727969348659,1.0,4.453218948725761e-07
val_calib,10,0.21113243761996162,1.0,4.479299302287882e-07
val_calib,10,0.21153846153846154,1.0,4.552235604449594e-07
val_calib,10,0.2119460500963391,1.0,4.828420789670579e-07
val_calib,10,0.21235521235521235,1.0,4.924988053439003e-07
val_calib,10,0.2127659574468085,1.0,5.031451967494857e-07
val_calib,10,0.2131782945736434,1.0,5.048825813577799e-07
val_calib,10,0.21359223300970873,1.0,5.187769511395407e-07
val_calib,10,0.2140077821011673,1.0,5.19494446732717e-07
val_calib,10,0.21442495126705652,1.0,5.324604252907311e-07
val_calib,10,0.21484375,1.0,5.540392580302813e-07
val_calib,10,0.21526418786692758,1.0,5.613779652410958e-07
val_calib,10,0.21568627450980393,1.0,5.633985116173967e-07
val_calib,10,0.21611001964636542,1.0,5.805802733917898e-07
val_calib,10,0.21653543307086615,1.0,5.874970781427716e-07
val_calib,10,0.21696252465483234,1.0,5.88630629109534e-07
val_calib,10,0.21739130434782608,1.0,6.358646570403417e-07
val_calib,10,0.21782178217821782,1.0,6.367681915983568e-07
val_calib,10,0.21825396825396826,1.0,6.873184160695936e-07
val_calib,10,0.21868787276341947,1.0,6.989764816355583e-07
val_calib,10,0.21912350597609562,1.0,7.272517626158129e-07
val_calib,10,0.21956087824351297,1.0,7.506837434727337e-07
val_calib,10,0.22,1.0,7.553992345523124e-07
val_calib,10,0.22044088176352705,1.0,7.676472004498631e-07
val_calib,10,0.22088353413654618,1.0,7.727535951947437e-07
val_calib,10,0.22132796780684105,1.0,7.761655886867947e-07
val_calib,10,0.2217741935483871,1.0,7.779081932818312e-07
val_calib,10,0.2222222222222222,1.0,7.888938540967207e-07
val_calib,10,0.22267206477732793,1.0,8.090000217651535e-07
val_calib,10,0.2231237322515213,1.0,8.116323553293015e-07
val_calib,10,0.22357723577235772,1.0,8.160701876404692e-07
val_calib,10,0.2240325865580448,1.0,8.192341810104884e-07
val_calib,10,0.22448979591836735,1.0,8.31561252214761e-07
val_calib,10,0.2249488752556237,1.0,8.618195263211819e-07
val_calib,10,0.22540983606557377,1.0,8.619069742162971e-07
val_calib,10,0.22587268993839835,1.0,8.67354979316768e-07
val_calib,10,0.22633744855967078,1.0,8.683572393645014e-07
val_calib,10,0.2268041237113402,1.0,8.88221237427535e-07
val_calib,10,0.22727272727272727,1.0,9.181873996947001e-07
val_calib,10,0.2277432712215321,1.0,9.212960229017831e-07
val_calib,10,0.22821576763485477,1.0,9.323865412114293e-07
val_calib,10,0.2286902286902287,1.0,9.436540036176543e-07
val_calib,10,0.22916666666666666,1.0,9.486993526333162e-07
val_calib,10,0.22964509394572025,1.0,9.584465344382187e-07
val_calib,10,0.2301255230125523,1.0,9.780341572838042e-07
val_calib,10,0.23060796645702306,1.0,9.831691224527363e-07
val_calib,10,0.23109243697478993,1.0,1.0252188802851388e-06
val_calib,10,0.23157894736842105,1.0,1.0384530317602075e-06
val_calib,10,0.2320675105485232,1.0,1.0750884798863744e-06
val_calib,10,0.23255813953488372,1.0,1.121263269400598e-06
val_calib,10,0.2330508474576271,1.0,1.1505824895820156e-06
val_calib,10,0.23354564755838642,1.0,1.2096413464093281e-06
val_calib,10,0.23404255319148937,1.0,1.2908669362789471e-06
val_calib,10,0.2345415778251599,1.0,1.303928523781411e-06
val_calib,10,0.23504273504273504,1.0,1.329883432602597e-06
val_calib,10,0.23554603854389722,1.0,1.33753347902488e-06
val_calib,10,0.23605150214592274,1.0,1.3817940041520404e-06
val_calib,10,0.23655913978494625,1.0,1.4056681539371157e-06
val_calib,10,0.23706896551724138,1.0,1.4411162156950194e-06
val_calib,10,0.23758099352051837,1.0,1.456414628539723e-06
val_calib,10,0.23809523809523808,1.0,1.5441716961400152e-06
val_calib,10,0.2386117136659436,1.0,1.5975114146355344e-06
val_calib,10,0.2391304347826087,1.0,1.6573485405660464e-06
val_calib,10,0.23965141612200436,1.0,1.6765935861808024e-06
val_calib,10,0.24017467248908297,1.0,1.7115983615651797e-06
val_calib,10,0.24070021881838075,1.0,1.7161501545927043e-06
val_calib,10,0.2412280701754386,1.0,1.777980342633097e-06
val_calib,10,0.24175824175824176,1.0,1.8148315503297189e-06
val_calib,10,0.2422907488986784,1.0,1.8812696901425476e-06
val_calib,10,0.24282560706401765,1.0,1.8945544450207276e-06
val_calib,10,0.24336283185840707,1.0,1.9104707223503693e-06
val_calib,10,0.24390243902439024,1.0,1.9265733665942614e-06
val_calib,10,0.24444444444444444,1.0,1.9606883513683936e-06
val_calib,10,0.24498886414253898,1.0,1.9709936070966753e-06
val_calib,10,0.24553571428571427,1.0,2.045710961435949e-06
val_calib,10,0.24608501118568232,1.0,2.201655067026129e-06
val_calib,10,0.24663677130044842,1.0,2.276934980130516e-06
val_calib,10,0.24719101123595505,1.0,2.307621649414652e-06
val_calib,10,0.24774774774774774,1.0,2.4426419174298997e-06
val_calib,10,0.24830699774266365,1.0,2.4621464313310083e-06
val_calib,10,0.248868778280543,1.0,2.4683120404864415e-06
val_calib,10,0.2494331065759637,1.0,2.637069518628918e-06
val_calib,10,0.25,1.0,2.6774244160105774e-06
val_calib,10,0.2505694760820046,1.0,2.6898318329112604e-06
val_calib,10,0.2511415525114155,1.0,3.0146566684217776e-06
val_calib,10,0.2517162471395881,1.0,3.1850883299856886e-06
val_calib,10,0.25229357798165136,1.0,3.2468515513326433e-06
val_calib,10,0.25287356321839083,1.0,3.2620708006571223e-06
val_calib,10,0.2534562211981567,1.0,3.288254131622059e-06
val_calib,10,0.2540415704387991,1.0,3.303354762653994e-06
val_calib,10,0.25462962962962965,1.0,3.4394573618392683e-06
val_calib,10,0.2552204176334107,1.0,3.681112034211314e-06
val_calib,10,0.2558139534883721,1.0,3.6976482107784023e-06
val_calib,10,0.2564102564102564,1.0,3.704826816926769e-06
val_calib,10,0.2570093457943925,1.0,3.862173276699998e-06
val_calib,10,0.2576112412177986,1.0,4.188573187757024e-06
val_calib,10,0.25821596244131456,1.0,4.539128738457888e-06
val_calib,10,0.25882352941176473,1.0,5.1369087160940916e-06
val_calib,10,0.25943396226415094,1.0,5.161533132382306e-06
val_calib,10,0.26004728132387706,1.0,5.209135067411559e-06
val_calib,10,0.26066350710900477,1.0,5.268846300058114e-06
val_calib,10,0.26128266033254155,1.0,5.287701040171609e-06
val_calib,10,0.2619047619047619,1.0,5.296960389534121e-06
val_calib,10,0.26252983293556087,1.0,5.571255034772071e-06
val_calib,10,0.2631578947368421,1.0,5.574768594774391e-06
val_calib,10,0.2637889688249401,1.0,5.744798904135511e-06
val_calib,10,0.2644230769230769,1.0,5.86567217582925e-06
val_calib,10,0.26506024096385544,1.0,5.91858964328293e-06
val_calib,10,0.26570048309178745,1.0,6.012830230172845e-06
val_calib,10,0.26634382566585957,1.0,6.06991725906669e-06
val_calib,10,0.2669902912621359,1.0,6.2367446496609496e-06
val_calib,10,0.26763990267639903,1.0,6.633448762782242e-06
val_calib,10,0.2682926829268293,1.0,6.6686996385094115e-06
val_calib,10,0.26894865525672373,1.0,6.754938163835065e-06
val_calib,10,0.2696078431372549,1.0,6.8942694454439895e-06
val_calib,10,0.2702702702702703,1.0,7.093511295007521e-06
val_calib,10,0.270935960591133,1.0,7.392176965654259e-06
val_calib,10,0.2716049382716049,1.0,7.80234949058998e-06
val_calib,10,0.2722772277227723,1.0,8.154288471445387e-06
val_calib,10,0.2729528535980149,1.0,9.546065329003862e-06
val_calib,10,0.2736318407960199,1.0,9.755706987959553e-06
val_calib,10,0.2743142144638404,1.0,9.779404859784035e-06
val_calib,10,0.275,1.0,1.0323842680958893e-05
val_calib,10,0.2756892230576441,1.0,1.0556116142995266e-05
val_calib,10,0.27638190954773867,1.0,1.0556802362195087e-05
val_calib,10,0.2770780856423174,1.0,1.0599905673285123e-05
val_calib,10,0.2777777777777778,1.0,1.1041631617585467e-05
val_calib,10,0.27848101265822783,1.0,1.1098792877334461e-05
val_calib,10,0.27918781725888325,1.0,1.1241357093109388e-05
val_calib,10,0.27989821882951654,1.0,1.149394214991156e-05
val_calib,10,0.28061224489795916,1.0,1.1615465695827063e-05
val_calib,10,0.2813299232736573,1.0,1.1794156046979133e-05
val_calib,10,0.28205128205128205,1.0,1.2075832182048093e-05
val_calib,10,0.2827763496143959,1.0,1.2171927309829626e-05
val_calib,10,0.28350515463917525,1.0,1.2368342080659984e-05
val_calib,10,0.2842377260981912,1.0,1.2434444992393502e-05
val_calib,10,0.2849740932642487,1.0,1.2694198895187815e-05
val_calib,10,0.2857142857142857,1.0,1.2930724737876313e-05
val_calib,10,0.2864583333333333,1.0,1.2968037377593491e-05
val_calib,10,0.28720626631853785,1.0,1.3102893868423315e-05
val_calib,10,0.2879581151832461,1.0,1.3124330407187709e-05
val_calib,10,0.2887139107611549,1.0,1.3400976246141842e-05
val_calib,10,0.2894736842105263,1.0,1.3402408858368705e-05
val_calib,10,0.29023746701846964,1.0,1.3715518435459764e-05
val_calib,10,0.291005291005291,1.0,1.4081294347056695e-05
val_calib,10,0.2917771883289125,1.0,1.424955897114446e-05
val_calib,10,0.2925531914893617,1.0,1.522272382852472e-05
val_calib,10,0.29333333333333333,1.0,1.5512150617574026e-05
val_calib,10,0.29411764705882354,1.0,1.558563918344366e-05
val_calib,10,0.2949061662198391,1.0,1.6386449546846067e-05
val_calib,10,0.2956989247311828,1.0,1.6479981916086085e-05
val_calib,10,0.29649595687331537,1.0,1.7534193461669263e-05
val_calib,10,0.2972972972972973,1.0,1.7921921849902247e-05
val_calib,10,0.2981029810298103,1.0,1.9250293513264258e-05
val_calib,10,0.29891304347826086,1.0,1.9761355965510624e-05
val_calib,10,0.2997275204359673,1.0,1.9834520797472978e-05
val_calib,10,0.3005464480874317,1.0,2.0167543348274632e-05
val_calib,10,0.3013698630136986,1.0,2.028183606098933e-05
val_calib,10,0.3021978021978022,1.0,2.119967513432442e-05
val_calib,10,0.30303030303030304,1.0,2.1779500575721136e-05
val_calib,10,0.30386740331491713,1.0,2.1988069089942738e-05
val_calib,10,0.3047091412742382,1.0,2.2639070625673486e-05
val_calib,10,0.3055555555555556,1.0,2.3202776009775037e-05
val_calib,10,0.3064066852367688,1.0,2.4123136802835173e-05
val_calib,10,0.30726256983240224,1.0,2.4194607486617104e-05
val_calib,10,0.3081232492997199,1.0,2.4341609263777233e-05
val_calib,10,0.3089887640449438,1.0,2.445558825293737e-05
val_calib,10,0.30985915492957744,1.0,2.4634140440292687e-05
val_calib,10,0.3107344632768362,1.0,2.468404777040313e-05
val_calib,10,0.311614730878187,1.0,2.6824531892466004e-05
val_calib,10,0.3125,1.0,2.808081866692361e-05
val_calib,10,0.31339031339031337,1.0,2.8271426910268557e-05
val_calib,10,0.3142857142857143,1.0,2.8832655169865308e-05
val_calib,10,0.3151862464183381,1.0,2.9882833003332402e-05
val_calib,10,0.3160919540229885,1.0,3.0132730405435206e-05
val_calib,10,0.3170028818443804,1.0,3.088221420122534e-05
val_calib,10,0.3179190751445087,1.0,3.349300446970145e-05
val_calib,10,0.3188405797101449,1.0,3.408520681893617e-05
val_calib,10,0.31976744186046513,1.0,3.589939190563842e-05
val_calib,10,0.3206997084548105,1.0,3.692751335674927e-05
val_calib,10,0.3216374269005848,1.0,4.327881914291535e-05
val_calib,10,0.3225806451612903,1.0,4.4466937579207235e-05
val_calib,10,0.3235294117647059,1.0,4.682587723468055e-05
val_calib,10,0.32448377581120946,1.0,4.8469298428183776e-05
val_calib,10,0.3254437869822485,1.0,4.853613756908857e-05
val_calib,10,0.3264094955489614,1.0,4.865212328219834e-05
val_calib,10,0.3273809523809524,1.0,4.933183046992887e-05
val_calib,10,0.3283582089552239,1.0,5.2884477822715975e-05
val_calib,10,0.32934131736526945,1.0,5.307976013227119e-05
val_calib,10,0.3303303303303303,1.0,5.370792929966578e-05
val_calib,10,0.3313253012048193,1.0,5.433909574005859e-05
val_calib,10,0.3323262839879154,1.0,6.197276599063809e-05
val_calib,10,0.3333333333333333,1.0,6.223648021364316e-05
val_calib,10,0.3343465045592705,1.0,6.234152527464518e-05
val_calib,10,0.3353658536585366,1.0,7.971151796852126e-05
val_calib,10,0.3363914373088685,1.0,8.256729177414571e-05
val_calib,10,0.3374233128834356,1.0,8.932232282263369e-05
val_calib,10,0.3384615384615385,1.0,9.010353703347378e-05
val_calib,10,0.3395061728395062,1.0,9.282319225874509e-05
val_calib,10,0.34055727554179566,1.0,9.355775504583301e-05
val_calib,10,0.3416149068322981,1.0,9.609208701643358e-05
val_calib,10,0.3426791277258567,1.0,9.728291870290463e-05
val_calib,10,0.34375,1.0,9.856550747997075e-05
val_calib,10,0.3448275862068966,1.0,0.00010201206797241535
val_calib,10,0.34591194968553457,1.0,0.00010416906908149129
val_calib,10,0.3470031545741325,1.0,0.00010526939071378797
val_calib,10,0.34810126582278483,1.0,0.00011153174321723445
val_calib,10,0.3492063492063492,1.0,0.00011600795197698853
val_calib,10,0.3503184713375796,1.0,0.0001160096316724598
val_calib,10,0.3514376996805112,1.0,0.00011811779551748927
val_calib,10,0.3525641025641026,1.0,0.0001236667731531565
val_calib,10,0.3536977491961415,1.0,0.00012486986456457718
val_calib,10,0.3548387096774194,1.0,0.0001267476561280781
val_calib,10,0.3559870550161812,1.0,0.0001354724265169507
val_calib,10,0.35714285714285715,1.0,0.00013685141208958404
val_calib,10,0.3583061889250814,1.0,0.00013978125030134037
val_calib,10,0.35947712418300654,1.0,0.00014088224756286728
val_calib,10,0.36065573770491804,1.0,0.00014916952740399325
val_calib,10,0.3618421052631579,1.0,0.00015808760280685744
val_calib,10,0.36303630363036304,1.0,0.0001957967120577366
val_calib,10,0.36423841059602646,1.0,0.00020010642787286298
val_calib,10,0.3654485049833887,1.0,0.00020380068206907236
val_calib,10,0.36666666666666664,1.0,0.00020903593099611575
val_calib,10,0.36789297658862874,1.0,0.00022166236214875556
val_calib,10,0.3691275167785235,1.0,0.00022327941641106893
val_calib,10,0.37037037037037035,1.0,0.00022434327282215007
val_calib,10,0.3716216216216216,1.0,0.00023094219165158318
val_calib,10,0.3728813559322034,1.0,0.00023426748287723676
val_calib,10,0.3741496598639456,1.0,0.0002428996224304287
val_calib,10,0.37542662116040953,1.0,0.00024594073684210837
val_calib,10,0.3767123287671233,1.0,0.0002510718784044773
val_calib,10,0.37800687285223367,1.0,0.0002605824990677121
val_calib,10,0.3793103448275862,1.0,0.0002742848550471372
val_calib,10,0.3806228373702422,1.0,0.0002751049700888891
val_calib,10,0.3819444444444444,1.0,0.0002758361298568857
val_calib,10,0.3832752613240418,1.0,0.00028897922903710794
val_calib,10,0.38461538461538464,1.0,0.0002956151448006948
val_calib,10,0.38596491228070173,1.0,0.0003071558161729323
val_calib,10,0.3873239436619718,1.0,0.00033123196428326036
val_calib,10,0.38869257950530034,1.0,0.0003419995361783748
val_calib,10,0.3900709219858156,1.0,0.00035979984618107584
val_calib,10,0.3914590747330961,1.0,0.0003677909686869261
val_calib,10,0.39285714285714285,1.0,0.0003707818713083297
val_calib,10,0.3942652329749104,1.0,0.0003874953920537868
val_calib,10,0.39568345323741005,1.0,0.0004042249433078563
val_calib,10,0.3971119133574007,1.0,0.0004200809555081771
val_calib,10,0.39855072463768115,1.0,0.0004270793286665791
val_calib,10,0.4,1.0,0.0004302021729759155
val_calib,10,0.40145985401459855,1.0,0.0004751045354931168
val_calib,10,0.40293040293040294,1.0,0.000489196771390717
val_calib,10,0.40441176470588236,1.0,0.000491640030305969
val_calib,10,0.4059040590405904,1.0,0.0004939627260475303
val_calib,10,0.4074074074074074,1.0,0.0005367737678033782
val_calib,10,0.40892193308550184,1.0,0.0005519273434432623
val_calib,10,0.41044776119402987,1.0,0.0005705239005300449
val_calib,10,0.41198501872659177,1.0,0.0005837559749493309
val_calib,10,0.41353383458646614,1.0,0.0005906263176577141
val_calib,10,0.41509433962264153,1.0,0.000677038653460402
val_calib,10,0.4166666666666667,1.0,0.000694925029760955
val_calib,10,0.41825095057034223,1.0,0.0007617688468782615
val_calib,10,0.4198473282442748,1.0,0.0007791200561989681
val_calib,10,0.421455938697318,1.0,0.0008064462265212125
val_calib,10,0.4230769230769231,1.0,0.0008718302968145218
val_calib,10,0.4247104247104247,1.0,0.0009305648077464958
val_calib,10,0.4263565891472868,1.0,0.0010465546504878312
val_calib,10,0.4280155642023346,1.0,0.0010502989643699507
val_calib,10,0.4296875,1.0,0.0010632043966757115
val_calib,10,0.43137254901960786,1.0,0.001151804007750137
val_calib,10,0.4330708661417323,1.0,0.0011735255402186902
val_calib,10,0.43478260869565216,1.0,0.0013550696567170035
val_calib,10,0.4365079365079365,1.0,0.0015800622948394473
val_calib,10,0.43824701195219123,1.0,0.001622733909591124
val_calib,10,0.44,1.0,0.001718497385419188
val_calib,10,0.44176706827309237,1.0,0.0017327303702520062
val_calib,10,0.4435483870967742,1.0,0.0017850439383444833
val_calib,10,0.44534412955465585,1.0,0.001821679092519351
val_calib,10,0.44715447154471544,1.0,0.0018876838836806298
val_calib,10,0.4489795918367347,1.0,0.002037089101884736
val_calib,10,0.45081967213114754,1.0,0.0020637609361359227
val_calib,10,0.45267489711934156,1.0,0.002095102081773645
val_calib,10,0.45454545454545453,1.0,0.0021011427498920303
val_calib,10,0.45643153526970953,1.0,0.0021351513915780895
val_calib,10,0.4583333333333333,1.0,0.0023045303618732427
val_calib,10,0.4602510460251046,1.0,0.0024256242522189358
val_calib,10,0.46218487394957986,1.0,0.0024667729482617693
val_calib,10,0.4641350210970464,1.0,0.002580804623337447
val_calib,10,0.4661016949152542,1.0,0.0026384152536297572
val_calib,10,0.46808510638297873,1.0,0.0027339864633643515
val_calib,10,0.4700854700854701,1.0,0.002771630365991575
val_calib,10,0.4721030042918455,1.0,0.003072703060926046
val_calib,10,0.47413793103448276,1.0,0.0031044748044672774
val_calib,10,0.47619047619047616,1.0,0.003262033657219721
val_calib,10,0.4782608695652174,1.0,0.003386215767540291
val_calib,10,0.48034934497816595,1.0,0.003463336335546127
val_calib,10,0.4824561403508772,1.0,0.0035756193262538975
val_calib,10,0.4845814977973568,1.0,0.0036979799707505087
val_calib,10,0.48672566371681414,1.0,0.0037925958093710274
val_calib,10,0.4888888888888889,1.0,0.0038519375267863296
val_calib,10,0.49107142857142855,1.0,0.0038679403325534664
val_calib,10,0.49327354260089684,1.0,0.0038693952736749914
val_calib,10,0.4954954954954955,1.0,0.004058194992574368
val_calib,10,0.497737556561086,1.0,0.0041519823093890285
val_calib,10,0.5,1.0,0.00501973534820513
val_calib,10,0.502283105022831,1.0,0.005092463386135435
val_calib,10,0.5045871559633027,1.0,0.005827873022348618
val_calib,10,0.5069124423963134,1.0,0.0060115318020878775
val_calib,10,0.5092592592592593,1.0,0.006037845623893255
val_calib,10,0.5116279069767442,1.0,0.00660894956415869
val_calib,10,0.514018691588785,1.0,0.006888100279153895
val_calib,10,0.5164319248826291,1.0,0.007010697066981976
val_calib,10,0.5188679245283019,1.0,0.0075039201047246065
val_calib,10,0.5213270142180095,1.0,0.007649309248502998
val_calib,10,0.5238095238095238,1.0,0.008009638209800767
val_calib,10,0.5263157894736842,1.0,0.008077806715264674
val_calib,10,0.5288461538461539,1.0,0.008611688915621132
val_calib,10,0.5314009661835749,1.0,0.008711665274736179
val_calib,10,0.5339805825242718,1.0,0.009268505838317143
val_calib,10,0.5365853658536586,1.0,0.00928087567478842
val_calib,10,0.5392156862745098,1.0,0.009987049045264887
val_calib,10,0.541871921182266,1.0,0.010084485679290045
val_calib,10,0.5445544554455446,1.0,0.010547577396888191
val_calib,10,0.5472636815920398,1.0,0.011266165674485065
val_calib,10,0.55,1.0,0.011547369800787483
val_calib,10,0.5527638190954773,1.0,0.011931339487581941
val_calib,10,0.5555555555555556,1.0,0.011948576257721064
val_calib,10,0.5583756345177665,1.0,0.01259780311387212
val_calib,10,0.5612244897959183,1.0,0.013115022225738921
val_calib,10,0.5641025641025641,1.0,0.013379976155189039
val_calib,10,0.5670103092783505,1.0,0.01383673063485236
val_calib,10,0.5699481865284974,1.0,0.01415149853322021
val_calib,10,0.5729166666666666,1.0,0.01588727553906191
val_calib,10,0.5759162303664922,1.0,0.016127710003509495
val_calib,10,0.5789473684210527,1.0,0.016800740248190244
val_calib,10,0.582010582010582,1.0,0.01710573732822015
val_calib,10,0.5851063829787234,1.0,0.01756623012532392
val_calib,10,0.5882352941176471,1.0,0.017702189756071216
val_calib,10,0.5913978494623656,1.0,0.018252171232961557
val_calib,10,0.5945945945945946,1.0,0.018434239693198767
val_calib,10,0.5978260869565217,1.0,0.01858976370933792
val_calib,10,0.6010928961748634,1.0,0.019704877346430696
val_calib,10,0.6043956043956044,1.0,0.0205934190070601
val_calib,10,0.6077348066298343,1.0,0.02106206188385447
val_calib,10,0.6111111111111112,1.0,0.02169326617526147
val_calib,10,0.6145251396648045,1.0,0.022043926886527086
val_calib,10,0.6179775280898876,1.0,0.022803073116962815
val_calib,10,0.6214689265536724,1.0,0.023395304616285965
val_calib,10,0.625,1.0,0.02348003757307348
val_calib,10,0.6285714285714286,1.0,0.023584047504379823
val_calib,10,0.632183908045977,1.0,0.027616658126780824
val_calib,10,0.6358381502890174,1.0,0.0285803415603454
val_calib,10,0.6395348837209303,1.0,0.02866199052023132
val_calib,10,0.6432748538011696,1.0,0.035205925377509696
val_calib,10,0.6470588235294118,1.0,0.035283851894474805
val_calib,10,0.650887573964497,1.0,0.037033381646788315
val_calib,10,0.6547619047619048,1.0,0.037815838480334645
val_calib,10,0.6586826347305389,1.0,0.04119376202148235
val_calib,10,0.6626506024096386,1.0,0.04329244140167479
val_calib,10,0.6666666666666666,1.0,0.04368020857736391
val_calib,10,0.6646341463414634,0.990909090909091,0.04961693209389195
val_calib,10,0.6687116564417178,0.990909090909091,0.05024635003176729
val_calib,10,0.6728395061728395,0.990909090909091,0.05804072094105106
val_calib,10,0.6770186335403726,0.990909090909091,0.05984840555914679
val_calib,10,0.68125,0.990909090909091,0.07040418578177246
val_calib,10,0.6855345911949685,0.990909090909091,0.0806179099376748
val_calib,10,0.689873417721519,0.990909090909091,0.09253682640551478
val_calib,10,0.6942675159235668,0.990909090909091,0.0933568820776227
val_calib,10,0.6987179487179487,0.990909090909091,0.09438446957631448
val_calib,10,0.7032258064516129,0.990909090909091,0.10410624608065139
val_calib,10,0.7077922077922078,0.990909090909091,0.10713415613487504
val_calib,10,0.7124183006535948,0.990909090909091,0.11340399728926802
val_calib,10,0.7105263157894737,0.9818181818181818,0.11763386547320266
val_calib,10,0.7152317880794702,0.9818181818181818,0.12223461458003447
val_calib,10,0.72,0.9818181818181818,0.1291273885292741
val_calib,10,0.7248322147651006,0.9818181818181818,0.12929124433934333
val_calib,10,0.7297297297297297,0.9818181818181818,0.12934198492764162
val_calib,10,0.7346938775510204,0.9818181818181818,0.13063364095877503
val_calib,10,0.7397260273972602,0.9818181818181818,0.13810128210812805
val_calib,10,0.7448275862068966,0.9818181818181818,0.14112895340918696
val_calib,10,0.7430555555555556,0.9727272727272728,0.15350123584318187
val_calib,10,0.7482517482517482,0.9727272727272728,0.1545444211024564
val_calib,10,0.7535211267605634,0.9727272727272728,0.1591530963193941
val_calib,10,0.7588652482269503,0.9727272727272728,0.15999646767842246
val_calib,10,0.7571428571428571,0.9636363636363636,0.16147442109960658
val_calib,10,0.762589928057554,0.9636363636363636,0.16166720612935664
val_calib,10,0.7681159420289855,0.9636363636363636,0.1718093948580246
val_calib,10,0.7737226277372263,0.9636363636363636,0.1785149794960336
val_calib,10,0.7794117647058824,0.9636363636363636,0.17889297637395568
val_calib,10,0.7851851851851852,0.9636363636363636,0.18610847572382377
val_calib,10,0.7910447761194029,0.9636363636363636,0.19046603012083654
val_calib,10,0.7969924812030075,0.9636363636363636,0.19435850082148534
val_calib,10,0.803030303030303,0.9636363636363636,0.2053997861267749
val_calib,10,0.8091603053435115,0.9636363636363636,0.20700015998787863
val_calib,10,0.8153846153846154,0.9636363636363636,0.2159630794581314
val_calib,10,0.8217054263565892,0.9636363636363636,0.2398213710640097
val_calib,10,0.8203125,0.9545454545454546,0.27612080857097415
val_calib,10,0.8267716535433071,0.9545454545454546,0.2949765795591653
val_calib,10,0.8333333333333334,0.9545454545454546,0.2970167795451361
val_calib,10,0.84,0.9545454545454546,0.3139963117775555
val_calib,10,0.8387096774193549,0.9454545454545454,0.32082592656292575
