replicate_id,n_engine_draws,n_unique_engines_in_draw,mean_total_cost,miss_rate,mean_miss_component,mean_late_component,mean_early_component,mean_raw_late_delay,mean_raw_early_burden,mean_lead_time_alerted,median_lead_time_alerted,healthy_first_trigger_fraction
683,10,8,0.5833333333333334,0.0,0.0,0.0,0.5833333333333334,0.0,23.7,53.7,54.0,0.0
684,10,7,0.7833333333333334,0.0,0.0,0.0,0.7833333333333334,0.0,36.8,66.8,63.5,0.0
685,10,6,0.7966666666666666,0.0,0.0,0.0,0.7966666666666666,0.0,38.4,68.4,71.0,0.0
686,10,7,0.5666666666666667,0.0,0.0,0.0,0.5666666666666667,0.0,21.2,51.2,53.0,0.0
687,10,7,0.5800000000000001,0.0,0.0,0.0,0.5800000000000001,0.0,18.5,48.5,55.5,0.0
688,10,6,0.8533333333333333,0.0,0.0,0.0,0.8533333333333333,0.0,40.0,70.0,71.0,0.0
689,10,8,0.8433333333333334,0.0,0.0,0.0,0.8433333333333334,0.0,35.6,65.6,56.0,0.0
690,10,7,0.6966666666666667,0.0,0.0,0.0,0.6966666666666667,0.0,30.1,60.1,56.0,0.0
691,10,6,0.6199999999999999,0.0,0.0,0.0,0.6199999999999999,0.0,21.9,51.9,54.0,0.0
692,10,7,0.48,0.0,0.0,0.0,0.48,0.0,18.6,48.6,37.5,0.0
693,10,6,0.5366666666666667,0.0,0.0,0.0,0.5366666666666667,0.0,22.1,52.1,45.5,0.0
694,10,7,0.6933333333333334,0.0,0.0,0.0,0.6933333333333334,0.0,26.8,56.8,55.5,0.0
695,10,7,0.63,0.0,0.0,0.0,0.63,0.0,26.0,56.0,55.0,0.0
696,10,6,0.7766666666666666,0.0,0.0,0.0,0.7766666666666666,0.0,32.4,62.4,56.0,0.0
697,10,7,0.74,0.0,0.0,0.0,0.74,0.0,26.3,56.3,56.0,0.0
698,10,8,0.5966666666666667,0.0,0.0,0.0,0.5966666666666667,0.0,24.0,54.0,53.0,0.0
699,10,7,0.56,0.0,0.0,0.0,0.56,0.0,17.9,47.9,53.0,0.0
700,10,6,0.5900000000000001,0.0,0.0,0.0,0.5900000000000001,0.0,21.8,51.8,47.0,0.0
701,10,7,0.5866666666666667,0.0,0.0,0.0,0.5866666666666667,0.0,20.6,50.6,53.0,0.0
702,10,5,0.8600000000000001,0.0,0.0,0.0,0.8600000000000001,0.0,40.9,70.9,73.0,0.0
703,10,8,0.6166666666666668,0.0,0.0,0.0,0.6166666666666668,0.0,24.6,54.6,55.5,0.0
704,10,6,0.8066666666666666,0.0,0.0,0.0,0.8066666666666666,0.0,40.6,70.6,80.5,0.0
705,10,8,0.7233333333333334,0.0,0.0,0.0,0.7233333333333334,0.0,33.1,63.1,63.5,0.0
706,10,5,0.51,0.0,0.0,0.0,0.51,0.0,18.3,48.3,46.0,0.0
707,10,5,0.8233333333333335,0.0,0.0,0.0,0.8233333333333335,0.0,38.3,68.3,71.0,0.0
708,10,7,0.79,0.0,0.0,0.0,0.79,0.0,29.8,59.8,56.0,0.0
709,10,6,0.8466666666666667,0.0,0.0,0.0,0.8466666666666667,0.0,31.7,61.7,56.0,0.0
710,10,7,0.5566666666666666,0.0,0.0,0.0,0.5566666666666666,0.0,20.8,50.8,47.0,0.0
711,10,7,0.53,0.0,0.0,0.0,0.53,0.0,22.0,52.0,46.5,0.0
712,10,7,0.7766666666666666,0.0,0.0,0.0,0.7766666666666666,0.0,30.5,60.5,54.0,0.0
713,10,6,0.7366666666666666,0.0,0.0,0.0,0.7366666666666666,0.0,31.4,61.4,56.0,0.0
714,10,8,0.6733333333333335,0.0,0.0,0.0,0.6733333333333335,0.0,24.3,54.3,56.0,0.0
715,10,4,0.6866666666666666,0.0,0.0,0.0,0.6866666666666666,0.0,21.7,51.7,55.0,0.0
716,10,8,0.72,0.0,0.0,0.0,0.72,0.0,25.7,55.7,55.0,0.0
717,10,8,0.5133333333333333,0.0,0.0,0.0,0.5133333333333333,0.0,22.6,52.6,45.5,0.0
718,10,9,0.7433333333333334,0.0,0.0,0.0,0.7433333333333334,0.0,29.5,59.5,56.0,0.0
719,10,3,0.35333333333333333,0.0,0.0,0.0,0.35333333333333333,0.0,19.6,49.6,34.0,0.0
720,10,7,0.5533333333333333,0.0,0.0,0.0,0.5533333333333333,0.0,20.7,50.7,46.5,0.0
721,10,6,0.7299999999999999,0.0,0.0,0.0,0.7299999999999999,0.0,29.0,59.0,54.5,0.0
722,10,7,0.7433333333333334,0.0,0.0,0.0,0.7433333333333334,0.0,26.4,56.4,56.0,0.0
723,10,7,0.7166666666666668,0.0,0.0,0.0,0.7166666666666668,0.0,24.5,54.5,55.5,0.0
724,10,6,0.6433333333333333,0.0,0.0,0.0,0.6433333333333333,0.0,24.5,54.5,53.0,0.0
725,10,6,0.59,0.0,0.0,0.0,0.59,0.0,24.1,54.1,47.0,0.0
726,10,6,0.6699999999999999,0.0,0.0,0.0,0.6699999999999999,0.0,20.1,50.1,55.5,0.0
727,10,7,0.5700000000000001,0.0,0.0,0.0,0.5700000000000001,0.0,22.3,52.3,54.0,0.0
728,10,8,0.7266666666666667,0.0,0.0,0.0,0.7266666666666667,0.0,32.0,62.0,56.0,0.0
729,10,5,0.76,0.0,0.0,0.0,0.76,0.0,26.1,56.1,56.0,0.0
730,10,5,0.64,0.0,0.0,0.0,0.64,0.0,21.4,51.4,55.0,0.0
731,10,7,0.7933333333333333,0.0,0.0,0.0,0.7933333333333333,0.0,34.0,64.0,56.0,0.0
732,10,7,0.7766666666666666,0.0,0.0,0.0,0.7766666666666666,0.0,30.5,60.5,56.0,0.0
733,10,6,0.59,0.0,0.0,0.0,0.59,0.0,20.7,50.7,53.0,0.0
734,10,6,0.5766666666666667,0.0,0.0,0.0,0.5766666666666667,0.0,28.7,58.7,54.5,0.0
735,10,6,0.8433333333333334,0.0,0.0,0.0,0.8433333333333334,0.0,38.7,68.7,63.5,0.0
736,10,7,0.8200000000000001,0.0,0.0,0.0,0.8200000000000001,0.0,28.7,58.7,56.0,0.0
737,10,5,0.8933333333333335,0.0,0.0,0.0,0.8933333333333335,0.0,38.9,68.9,56.0,0.0
738,10,6,0.6866666666666668,0.0,0.0,0.0,0.6866666666666668,0.0,26.6,56.6,54.0,0.0
739,10,5,0.5766666666666667,0.0,0.0,0.0,0.5766666666666667,0.0,17.3,47.3,53.0,0.0
740,10,7,0.7699999999999999,0.0,0.0,0.0,0.7699999999999999,0.0,30.4,60.4,56.0,0.0
741,10,4,0.5433333333333332,0.0,0.0,0.0,0.5433333333333332,0.0,16.3,46.3,46.0,0.0
742,10,6,0.8800000000000001,0.0,0.0,0.0,0.8800000000000001,0.0,38.8,68.8,71.0,0.0
743,10,6,0.55,0.0,0.0,0.0,0.55,0.0,17.6,47.6,47.0,0.0
744,10,8,0.7533333333333333,0.0,0.0,0.0,0.7533333333333333,0.0,26.8,56.8,55.5,0.0
745,10,6,0.6166666666666667,0.0,0.0,0.0,0.6166666666666667,0.0,26.7,56.7,54.5,0.0
746,10,7,0.6766666666666667,0.0,0.0,0.0,0.6766666666666667,0.0,26.4,56.4,56.0,0.0
747,10,8,0.6966666666666667,0.0,0.0,0.0,0.6966666666666667,0.0,25.1,55.1,55.5,0.0
748,10,7,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,32.2,62.2,56.0,0.0
749,10,7,0.72,0.0,0.0,0.0,0.72,0.0,29.8,59.8,55.5,0.0
750,10,7,0.6433333333333333,0.0,0.0,0.0,0.6433333333333333,0.0,25.5,55.5,55.0,0.0
751,10,8,0.7966666666666666,0.0,0.0,0.0,0.7966666666666666,0.0,37.1,67.1,63.5,0.0
752,10,7,0.8433333333333334,0.0,0.0,0.0,0.8433333333333334,0.0,33.6,63.6,56.0,0.0
753,10,6,0.62,0.0,0.0,0.0,0.62,0.0,30.6,60.6,55.5,0.0
754,10,6,0.65,0.0,0.0,0.0,0.65,0.0,23.9,53.9,56.0,0.0
755,10,4,0.9,0.0,0.0,0.0,0.9,0.0,35.2,65.2,56.0,0.0
756,10,8,0.6433333333333333,0.0,0.0,0.0,0.6433333333333333,0.0,29.5,59.5,55.5,0.0
757,10,6,0.54,0.0,0.0,0.0,0.54,0.0,25.5,55.5,45.5,0.0
758,10,5,0.6466666666666667,0.0,0.0,0.0,0.6466666666666667,0.0,27.8,57.8,55.0,0.0
759,10,8,0.7,0.0,0.0,0.0,0.7,0.0,28.2,58.2,54.0,0.0
760,10,7,0.73,0.0,0.0,0.0,0.73,0.0,27.9,57.9,55.5,0.0
761,10,7,0.7866666666666667,0.0,0.0,0.0,0.7866666666666667,0.0,28.8,58.8,55.5,0.0
762,10,6,0.78,0.0,0.0,0.0,0.78,0.0,33.7,63.7,55.0,0.0
763,10,7,0.6,0.0,0.0,0.0,0.6,0.0,24.1,54.1,53.0,0.0
764,10,8,0.8066666666666666,0.0,0.0,0.0,0.8066666666666666,0.0,31.4,61.4,56.0,0.0
765,10,9,0.6766666666666666,0.0,0.0,0.0,0.6766666666666666,0.0,27.5,57.5,54.5,0.0
766,10,7,0.56,0.0,0.0,0.0,0.56,0.0,25.1,55.1,47.0,0.0
767,10,7,0.7433333333333334,0.0,0.0,0.0,0.7433333333333334,0.0,26.4,56.4,55.0,0.0
768,10,6,0.7433333333333334,0.0,0.0,0.0,0.7433333333333334,0.0,31.6,61.6,56.0,0.0
769,10,8,0.65,0.0,0.0,0.0,0.65,0.0,27.8,57.8,56.0,0.0
770,10,7,0.5666666666666667,0.0,0.0,0.0,0.5666666666666667,0.0,20.0,50.0,54.0,0.0
771,10,6,0.51,0.0,0.0,0.0,0.51,0.0,21.3,51.3,46.5,0.0
772,10,7,0.6566666666666666,0.0,0.0,0.0,0.6566666666666666,0.0,28.9,58.9,55.5,0.0
773,10,7,0.7066666666666667,0.0,0.0,0.0,0.7066666666666667,0.0,25.3,55.3,56.0,0.0
774,10,8,0.7633333333333334,0.0,0.0,0.0,0.7633333333333334,0.0,33.1,63.1,56.0,0.0
775,10,7,0.7833333333333334,0.0,0.0,0.0,0.7833333333333334,0.0,34.8,64.8,63.5,0.0
776,10,7,0.68,0.0,0.0,0.0,0.68,0.0,26.5,56.5,53.0,0.0
777,10,6,0.5066666666666666,0.0,0.0,0.0,0.5066666666666666,0.0,15.2,45.2,45.5,0.0
778,10,5,0.6866666666666668,0.0,0.0,0.0,0.6866666666666668,0.0,36.0,66.0,73.0,0.0
779,10,6,0.7166666666666666,0.0,0.0,0.0,0.7166666666666666,0.0,31.9,61.9,55.0,0.0
780,10,7,0.5633333333333334,0.0,0.0,0.0,0.5633333333333334,0.0,23.0,53.0,47.0,0.0
781,10,6,0.6633333333333333,0.0,0.0,0.0,0.6633333333333333,0.0,32.1,62.1,54.5,0.0
782,10,6,0.7899999999999999,0.0,0.0,0.0,0.7899999999999999,0.0,34.0,64.0,55.5,0.0
783,10,7,0.5533333333333333,0.0,0.0,0.0,0.5533333333333333,0.0,20.7,50.7,46.5,0.0
784,10,6,0.8,0.0,0.0,0.0,0.8,0.0,30.1,60.1,56.0,0.0
785,10,5,0.7666666666666667,0.0,0.0,0.0,0.7666666666666667,0.0,25.2,55.2,56.0,0.0
786,10,6,0.7266666666666668,0.0,0.0,0.0,0.7266666666666668,0.0,27.1,57.1,56.0,0.0
787,10,6,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,32.1,62.1,56.0,0.0
788,10,6,0.5166666666666666,0.0,0.0,0.0,0.5166666666666666,0.0,19.7,49.7,38.0,0.0
789,10,7,0.6966666666666668,0.0,0.0,0.0,0.6966666666666668,0.0,30.1,60.1,54.0,0.0
790,10,7,0.7666666666666667,0.0,0.0,0.0,0.7666666666666667,0.0,34.4,64.4,63.5,0.0
791,10,8,0.63,0.0,0.0,0.0,0.63,0.0,26.1,56.1,55.0,0.0
792,10,6,0.6900000000000001,0.0,0.0,0.0,0.6900000000000001,0.0,26.9,56.9,55.0,0.0
793,10,7,0.6266666666666667,0.0,0.0,0.0,0.6266666666666667,0.0,29.1,59.1,53.0,0.0
794,10,6,0.8366666666666667,0.0,0.0,0.0,0.8366666666666667,0.0,37.2,67.2,56.0,0.0
795,10,6,0.8266666666666668,0.0,0.0,0.0,0.8266666666666668,0.0,32.3,62.3,63.5,0.0
796,10,7,0.7333333333333334,0.0,0.0,0.0,0.7333333333333334,0.0,27.2,57.2,55.5,0.0
797,10,6,0.6700000000000002,0.0,0.0,0.0,0.6700000000000002,0.0,32.5,62.5,55.5,0.0
798,10,6,0.5599999999999998,0.0,0.0,0.0,0.5599999999999998,0.0,19.9,49.9,54.0,0.0
799,10,5,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,30.3,60.3,55.5,0.0
800,10,6,0.59,0.0,0.0,0.0,0.59,0.0,25.0,55.0,53.0,0.0
801,10,5,0.9400000000000001,0.0,0.0,0.0,0.9400000000000001,0.0,42.5,72.5,71.0,0.0
802,10,5,0.7566666666666667,0.0,0.0,0.0,0.7566666666666667,0.0,26.8,56.8,55.5,0.0
803,10,8,0.65,0.0,0.0,0.0,0.65,0.0,25.6,55.6,53.0,0.0
804,10,7,0.7366666666666667,0.0,0.0,0.0,0.7366666666666667,0.0,31.4,61.4,55.5,0.0
805,10,8,0.6933333333333334,0.0,0.0,0.0,0.6933333333333334,0.0,29.1,59.1,55.5,0.0
806,10,7,0.6033333333333334,0.0,0.0,0.0,0.6033333333333334,0.0,19.2,49.2,55.0,0.0
807,10,7,0.6599999999999999,0.0,0.0,0.0,0.6599999999999999,0.0,31.2,61.2,63.5,0.0
808,10,7,0.7166666666666667,0.0,0.0,0.0,0.7166666666666667,0.0,32.8,62.8,63.5,0.0
809,10,8,0.5566666666666666,0.0,0.0,0.0,0.5566666666666666,0.0,22.8,52.8,46.5,0.0
810,10,6,0.5466666666666666,0.0,0.0,0.0,0.5466666666666666,0.0,19.5,49.5,45.5,0.0
811,10,8,0.6033333333333333,0.0,0.0,0.0,0.6033333333333333,0.0,22.3,52.3,54.0,0.0
812,10,7,0.5466666666666667,0.0,0.0,0.0,0.5466666666666667,0.0,16.4,46.4,53.0,0.0
813,10,7,0.65,0.0,0.0,0.0,0.65,0.0,32.8,62.8,62.0,0.0
814,10,5,0.7233333333333334,0.0,0.0,0.0,0.7233333333333334,0.0,30.9,60.9,56.0,0.0
815,10,4,0.6433333333333333,0.0,0.0,0.0,0.6433333333333333,0.0,19.3,49.3,53.0,0.0
816,10,7,0.8133333333333332,0.0,0.0,0.0,0.8133333333333332,0.0,34.6,64.6,55.5,0.0
817,10,7,0.7166666666666667,0.0,0.0,0.0,0.7166666666666667,0.0,26.8,56.8,55.5,0.0
818,10,7,0.7533333333333333,0.0,0.0,0.0,0.7533333333333333,0.0,28.7,58.7,55.0,0.0
819,10,7,0.6833333333333333,0.0,0.0,0.0,0.6833333333333333,0.0,27.6,57.6,55.0,0.0
820,10,7,0.7266666666666667,0.0,0.0,0.0,0.7266666666666667,0.0,32.1,62.1,55.5,0.0
821,10,7,0.6000000000000001,0.0,0.0,0.0,0.6000000000000001,0.0,19.1,49.1,55.0,0.0
822,10,6,0.8233333333333333,0.0,0.0,0.0,0.8233333333333333,0.0,31.0,61.0,55.5,0.0
823,10,6,0.5566666666666668,0.0,0.0,0.0,0.5566666666666668,0.0,19.7,49.7,53.0,0.0
824,10,7,0.7466666666666667,0.0,0.0,0.0,0.7466666666666667,0.0,30.6,60.6,55.5,0.0
825,10,5,0.38,0.0,0.0,0.0,0.38,0.0,17.4,47.4,37.0,0.0
826,10,7,0.7133333333333334,0.0,0.0,0.0,0.7133333333333334,0.0,28.6,58.6,55.0,0.0
827,10,6,0.8266666666666668,0.0,0.0,0.0,0.8266666666666668,0.0,38.2,68.2,63.5,0.0
828,10,6,0.6266666666666667,0.0,0.0,0.0,0.6266666666666667,0.0,22.9,52.9,53.0,0.0
829,10,5,0.89,0.0,0.0,0.0,0.89,0.0,37.0,67.0,56.0,0.0
830,10,7,0.6066666666666667,0.0,0.0,0.0,0.6066666666666667,0.0,23.5,53.5,55.5,0.0
831,10,7,0.6266666666666667,0.0,0.0,0.0,0.6266666666666667,0.0,22.9,52.9,54.0,0.0
832,10,5,0.7433333333333334,0.0,0.0,0.0,0.7433333333333334,0.0,33.8,63.8,63.5,0.0
833,10,7,0.6399999999999999,0.0,0.0,0.0,0.6399999999999999,0.0,19.2,49.2,55.0,0.0
834,10,7,0.6733333333333333,0.0,0.0,0.0,0.6733333333333333,0.0,28.6,58.6,55.5,0.0
835,10,7,0.6200000000000001,0.0,0.0,0.0,0.6200000000000001,0.0,22.8,52.8,56.0,0.0
836,10,6,0.5133333333333333,0.0,0.0,0.0,0.5133333333333333,0.0,20.7,50.7,38.0,0.0
837,10,8,0.6100000000000001,0.0,0.0,0.0,0.6100000000000001,0.0,24.4,54.4,54.0,0.0
838,10,7,0.7,0.0,0.0,0.0,0.7,0.0,33.2,63.2,55.5,0.0
839,10,6,0.5033333333333333,0.0,0.0,0.0,0.5033333333333333,0.0,24.3,54.3,45.5,0.0
840,10,7,0.6833333333333333,0.0,0.0,0.0,0.6833333333333333,0.0,26.7,56.7,54.0,0.0
841,10,7,0.7166666666666666,0.0,0.0,0.0,0.7166666666666666,0.0,24.5,54.5,56.0,0.0
842,10,5,0.8100000000000002,0.0,0.0,0.0,0.8100000000000002,0.0,27.4,57.4,56.0,0.0
843,10,7,0.6466666666666667,0.0,0.0,0.0,0.6466666666666667,0.0,23.6,53.6,53.0,0.0
844,10,6,0.6100000000000001,0.0,0.0,0.0,0.6100000000000001,0.0,27.7,57.7,63.5,0.0
845,10,8,0.7533333333333333,0.0,0.0,0.0,0.7533333333333333,0.0,26.7,56.7,55.5,0.0
846,10,7,0.7566666666666667,0.0,0.0,0.0,0.7566666666666667,0.0,31.8,61.8,55.5,0.0
847,10,6,0.54,0.0,0.0,0.0,0.54,0.0,26.5,56.5,47.0,0.0
848,10,6,0.79,0.0,0.0,0.0,0.79,0.0,30.1,60.1,56.0,0.0
849,10,6,0.9199999999999999,0.0,0.0,0.0,0.9199999999999999,0.0,36.9,66.9,63.5,0.0
850,10,5,0.7833333333333334,0.0,0.0,0.0,0.7833333333333334,0.0,29.9,59.9,55.5,0.0
851,10,7,0.7,0.0,0.0,0.0,0.7,0.0,26.2,56.2,54.0,0.0
852,10,5,0.4966666666666667,0.0,0.0,0.0,0.4966666666666667,0.0,24.0,54.0,46.5,0.0
853,10,7,0.7066666666666667,0.0,0.0,0.0,0.7066666666666667,0.0,27.3,57.3,56.0,0.0
854,10,7,0.6333333333333333,0.0,0.0,0.0,0.6333333333333333,0.0,23.1,53.1,54.0,0.0
855,10,7,0.6266666666666667,0.0,0.0,0.0,0.6266666666666667,0.0,21.8,51.8,53.0,0.0
856,10,7,0.8,0.0,0.0,0.0,0.8,0.0,28.2,58.2,55.5,0.0
857,10,6,0.63,0.0,0.0,0.0,0.63,0.0,29.0,59.0,53.0,0.0
858,10,6,0.5900000000000001,0.0,0.0,0.0,0.5900000000000001,0.0,19.9,49.9,55.5,0.0
859,10,5,0.5033333333333333,0.0,0.0,0.0,0.5033333333333333,0.0,18.1,48.1,38.0,0.0
860,10,6,0.75,0.0,0.0,0.0,0.75,0.0,37.7,67.7,73.0,0.0
861,10,5,0.5533333333333333,0.0,0.0,0.0,0.5533333333333333,0.0,21.8,51.8,47.0,0.0
862,10,6,0.6133333333333333,0.0,0.0,0.0,0.6133333333333333,0.0,18.4,48.4,55.0,0.0
863,10,7,0.78,0.0,0.0,0.0,0.78,0.0,31.8,61.8,56.0,0.0
864,10,6,0.6966666666666667,0.0,0.0,0.0,0.6966666666666667,0.0,24.2,54.2,56.0,0.0
865,10,6,0.61,0.0,0.0,0.0,0.61,0.0,26.6,56.6,47.0,0.0
866,10,8,0.8200000000000001,0.0,0.0,0.0,0.8200000000000001,0.0,32.9,62.9,56.0,0.0
867,10,7,0.5399999999999999,0.0,0.0,0.0,0.5399999999999999,0.0,17.3,47.3,45.5,0.0
868,10,7,0.7733333333333334,0.0,0.0,0.0,0.7733333333333334,0.0,30.5,60.5,56.0,0.0
869,10,7,0.7366666666666667,0.0,0.0,0.0,0.7366666666666667,0.0,29.3,59.3,56.0,0.0
870,10,5,0.6100000000000001,0.0,0.0,0.0,0.6100000000000001,0.0,33.5,63.5,73.0,0.0
871,10,5,0.48,0.0,0.0,0.0,0.48,0.0,16.6,46.6,46.0,0.0
872,10,7,0.76,0.0,0.0,0.0,0.76,0.0,28.9,58.9,56.0,0.0
873,10,6,0.72,0.0,0.0,0.0,0.72,0.0,28.9,58.9,53.0,0.0
874,10,6,0.5533333333333333,0.0,0.0,0.0,0.5533333333333333,0.0,19.6,49.6,53.0,0.0
875,10,7,0.6766666666666666,0.0,0.0,0.0,0.6766666666666666,0.0,25.6,55.6,55.0,0.0
876,10,7,0.5366666666666667,0.0,0.0,0.0,0.5366666666666667,0.0,23.4,53.4,45.5,0.0
877,10,6,0.8166666666666667,0.0,0.0,0.0,0.8166666666666667,0.0,35.0,65.0,71.0,0.0
878,10,6,0.3866666666666666,0.0,0.0,0.0,0.3866666666666666,0.0,12.7,42.7,37.5,0.0
879,10,6,0.8566666666666667,0.0,0.0,0.0,0.8566666666666667,0.0,29.8,59.8,55.5,0.0
880,10,7,0.8433333333333334,0.0,0.0,0.0,0.8433333333333334,0.0,36.6,66.6,63.5,0.0
881,10,7,0.75,0.0,0.0,0.0,0.75,0.0,27.7,57.7,55.5,0.0
882,10,8,0.5733333333333334,0.0,0.0,0.0,0.5733333333333334,0.0,21.4,51.4,53.0,0.0
883,10,7,0.5766666666666667,0.0,0.0,0.0,0.5766666666666667,0.0,22.6,52.6,54.5,0.0
884,10,5,0.7133333333333333,0.0,0.0,0.0,0.7133333333333333,0.0,31.8,61.8,71.0,0.0
885,10,5,0.9033333333333333,0.0,0.0,0.0,0.9033333333333333,0.0,38.4,68.4,63.5,0.0
886,10,6,0.6866666666666668,0.0,0.0,0.0,0.6866666666666668,0.0,22.8,52.8,54.0,0.0
887,10,5,0.7666666666666667,0.0,0.0,0.0,0.7666666666666667,0.0,29.2,59.2,56.0,0.0
888,10,6,0.6766666666666666,0.0,0.0,0.0,0.6766666666666666,0.0,26.4,56.4,53.0,0.0
889,10,8,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667,0.0,26.2,56.2,55.0,0.0
890,10,7,0.6766666666666667,0.0,0.0,0.0,0.6766666666666667,0.0,25.5,55.5,54.5,0.0
891,10,7,0.66,0.0,0.0,0.0,0.66,0.0,25.9,55.9,55.0,0.0
892,10,6,0.8400000000000001,0.0,0.0,0.0,0.8400000000000001,0.0,32.3,62.3,56.0,0.0
893,10,7,0.6766666666666666,0.0,0.0,0.0,0.6766666666666666,0.0,30.6,60.6,55.5,0.0
894,10,7,0.6900000000000001,0.0,0.0,0.0,0.6900000000000001,0.0,24.9,54.9,54.5,0.0
895,10,6,0.6966666666666667,0.0,0.0,0.0,0.6966666666666667,0.0,25.1,55.1,55.0,0.0
896,10,8,0.7466666666666667,0.0,0.0,0.0,0.7466666666666667,0.0,27.6,57.6,56.0,0.0
897,10,7,0.75,0.0,0.0,0.0,0.75,0.0,32.7,62.7,56.0,0.0
898,10,6,0.41,0.0,0.0,0.0,0.41,0.0,16.4,46.4,37.5,0.0
899,10,8,0.7933333333333333,0.0,0.0,0.0,0.7933333333333333,0.0,34.1,64.1,56.0,0.0
900,10,6,0.76,0.0,0.0,0.0,0.76,0.0,32.0,62.0,56.0,0.0
901,10,6,0.6633333333333333,0.0,0.0,0.0,0.6633333333333333,0.0,23.2,53.2,56.0,0.0
902,10,8,0.6833333333333333,0.0,0.0,0.0,0.6833333333333333,0.0,24.7,54.7,54.0,0.0
903,10,8,0.6933333333333334,0.0,0.0,0.0,0.6933333333333334,0.0,28.0,58.0,56.0,0.0
904,10,8,0.8266666666666668,0.0,0.0,0.0,0.8266666666666668,0.0,32.0,62.0,56.0,0.0
905,10,7,0.75,0.0,0.0,0.0,0.75,0.0,29.8,59.8,55.5,0.0
906,10,6,0.6066666666666667,0.0,0.0,0.0,0.6066666666666667,0.0,24.5,54.5,54.0,0.0
907,10,7,0.6766666666666666,0.0,0.0,0.0,0.6766666666666666,0.0,27.6,57.6,54.5,0.0
908,10,6,0.7766666666666666,0.0,0.0,0.0,0.7766666666666666,0.0,26.6,56.6,56.0,0.0
909,10,8,0.6799999999999999,0.0,0.0,0.0,0.6799999999999999,0.0,29.6,59.6,55.0,0.0
910,10,7,0.5900000000000001,0.0,0.0,0.0,0.5900000000000001,0.0,25.0,55.0,53.0,0.0
911,10,6,0.58,0.0,0.0,0.0,0.58,0.0,24.6,54.6,45.0,0.0
912,10,5,0.5966666666666667,0.0,0.0,0.0,0.5966666666666667,0.0,23.9,53.9,55.5,0.0
913,10,6,0.7300000000000001,0.0,0.0,0.0,0.7300000000000001,0.0,26.0,56.0,53.0,0.0
914,10,4,0.9066666666666666,0.0,0.0,0.0,0.9066666666666666,0.0,41.6,71.6,71.0,0.0
915,10,6,0.8133333333333335,0.0,0.0,0.0,0.8133333333333335,0.0,29.7,59.7,56.0,0.0
916,10,6,0.5700000000000001,0.0,0.0,0.0,0.5700000000000001,0.0,21.3,51.3,53.0,0.0
917,10,7,0.6066666666666667,0.0,0.0,0.0,0.6066666666666667,0.0,22.3,52.3,53.0,0.0
918,10,7,0.6333333333333334,0.0,0.0,0.0,0.6333333333333334,0.0,29.4,59.4,54.0,0.0
919,10,6,0.7700000000000001,0.0,0.0,0.0,0.7700000000000001,0.0,28.3,58.3,56.0,0.0
920,10,6,0.4766666666666667,0.0,0.0,0.0,0.4766666666666667,0.0,18.4,48.4,46.0,0.0
921,10,6,0.7033333333333334,0.0,0.0,0.0,0.7033333333333334,0.0,28.2,58.2,55.5,0.0
922,10,6,0.7000000000000001,0.0,0.0,0.0,0.7000000000000001,0.0,25.1,55.1,56.0,0.0
923,10,8,0.6599999999999999,0.0,0.0,0.0,0.6599999999999999,0.0,25.9,55.9,54.0,0.0
924,10,7,0.8,0.0,0.0,0.0,0.8,0.0,35.4,65.4,63.5,0.0
925,10,6,0.7500000000000001,0.0,0.0,0.0,0.7500000000000001,0.0,29.8,59.8,56.0,0.0
926,10,5,0.55,0.0,0.0,0.0,0.55,0.0,19.5,49.5,45.5,0.0
927,10,7,0.6599999999999999,0.0,0.0,0.0,0.6599999999999999,0.0,20.9,50.9,53.0,0.0
928,10,9,0.6566666666666667,0.0,0.0,0.0,0.6566666666666667,0.0,26.9,56.9,55.5,0.0
929,10,7,0.6433333333333333,0.0,0.0,0.0,0.6433333333333333,0.0,25.3,55.3,55.0,0.0
930,10,6,0.6366666666666667,0.0,0.0,0.0,0.6366666666666667,0.0,28.2,58.2,56.0,0.0
931,10,8,0.7333333333333333,0.0,0.0,0.0,0.7333333333333333,0.0,28.1,58.1,56.0,0.0
932,10,5,0.8866666666666667,0.0,0.0,0.0,0.8866666666666667,0.0,33.7,63.7,56.0,0.0
933,10,6,0.54,0.0,0.0,0.0,0.54,0.0,16.2,46.2,53.0,0.0
934,10,5,0.8533333333333333,0.0,0.0,0.0,0.8533333333333333,0.0,39.8,69.8,71.0,0.0
935,10,8,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667,0.0,24.2,54.2,55.5,0.0
936,10,5,0.71,0.0,0.0,0.0,0.71,0.0,22.4,52.4,53.0,0.0
937,10,7,0.6466666666666667,0.0,0.0,0.0,0.6466666666666667,0.0,23.5,53.5,53.0,0.0
938,10,8,0.6733333333333333,0.0,0.0,0.0,0.6733333333333333,0.0,24.4,54.4,55.5,0.0
939,10,7,0.7733333333333333,0.0,0.0,0.0,0.7733333333333333,0.0,35.5,65.5,55.5,0.0
